Item Code (CPC),Year,Item,ProductionUnit,Production,ValueUnit,Value,AreaUnit,Area,UnitPrice,UnitPrice_unit,HaPrice,HaPrice_unit
1704,2016,"Lentils, dry",t,1657.65,1000 Int$,1132,ha,682,0.6828944590233161,1000 Int$ per t,1.6598240469208212,1000 Int$ per ha
1704,2017,"Lentils, dry",t,1594.22,1000 Int$,1089,ha,650,0.6830926722786065,1000 Int$ per t,1.6753846153846155,1000 Int$ per ha
1704,2018,"Lentils, dry",t,1732.86,1000 Int$,1184,ha,702,0.6832635065729488,1000 Int$ per t,1.6866096866096867,1000 Int$ per ha
1704,2019,"Lentils, dry",t,1641.49,1000 Int$,1121,ha,663,0.6829161310760345,1000 Int$ per t,1.6907993966817496,1000 Int$ per ha
1704,2020,"Lentils, dry",t,1656.19,1000 Int$,1131,ha,672,0.6828926632813868,1000 Int$ per t,1.6830357142857142,1000 Int$ per ha
1704,2021,"Lentils, dry",t,1676.85,1000 Int$,1145,ha,679,0.6828279214002445,1000 Int$ per t,1.6863033873343152,1000 Int$ per ha
1704,2022,"Lentils, dry",t,1658.18,1000 Int$,1133,ha,671,0.6832792579816425,1000 Int$ per t,1.6885245901639345,1000 Int$ per ha
1704,2023,"Lentils, dry",t,1663.74,1000 Int$,1137,ha,674,0.683400050488658,1000 Int$ per t,1.6869436201780414,1000 Int$ per ha
1705,2000,"Peas, dry",t,64000,1000 Int$,21722,ha,20000,0.33940625,1000 Int$ per t,1.0861,1000 Int$ per ha
1705,2001,"Peas, dry",t,37700,1000 Int$,12795,ha,13000,0.3393899204244032,1000 Int$ per t,0.9842307692307692,1000 Int$ per ha
1705,2002,"Peas, dry",t,29457,1000 Int$,9998,ha,10925,0.33940998743931833,1000 Int$ per t,0.9151487414187643,1000 Int$ per ha
1705,2003,"Peas, dry",t,31200,1000 Int$,10589,ha,9107,0.33939102564102563,1000 Int$ per t,1.1627319644229714,1000 Int$ per ha
1705,2004,"Peas, dry",t,31912,1000 Int$,10831,ha,12238,0.33940210579092506,1000 Int$ per t,0.8850302336983167,1000 Int$ per ha
1705,2005,"Peas, dry",t,29068,1000 Int$,9866,ha,9658,0.33941103619100044,1000 Int$ per t,1.0215365500103541,1000 Int$ per ha
1705,2006,"Peas, dry",t,22506,1000 Int$,7639,ha,7710,0.33942059895139076,1000 Int$ per t,0.9907911802853437,1000 Int$ per ha
1705,2007,"Peas, dry",t,22053,1000 Int$,7485,ha,6273,0.33940960413549176,1000 Int$ per t,1.1932089909134385,1000 Int$ per ha
1705,2008,"Peas, dry",t,20047,1000 Int$,6804,ha,6185,0.33940240434977803,1000 Int$ per t,1.1000808407437348,1000 Int$ per ha
1705,2009,"Peas, dry",t,21201,1000 Int$,7196,ha,7491,0.339417951983397,1000 Int$ per t,0.960619409958617,1000 Int$ per ha
1705,2010,"Peas, dry",t,37094,1000 Int$,12590,ha,12018,0.3394079905105947,1000 Int$ per t,1.0475952737560326,1000 Int$ per ha
1705,2011,"Peas, dry",t,32401,1000 Int$,10997,ha,11186,0.3394031048424431,1000 Int$ per t,0.9831038798498123,1000 Int$ per ha
1705,2012,"Peas, dry",t,20148,1000 Int$,6838,ha,6399,0.3393885249156244,1000 Int$ per t,1.0686044694483514,1000 Int$ per ha
1705,2013,"Peas, dry",t,24532,1000 Int$,8326,ha,6923,0.33939344529594,1000 Int$ per t,1.2026578073089702,1000 Int$ per ha
1705,2014,"Peas, dry",t,28070,1000 Int$,9527,ha,7578,0.3394014962593516,1000 Int$ per t,1.257191871206123,1000 Int$ per ha
1705,2015,"Peas, dry",t,22109.35,1000 Int$,7504,ha,6572,0.3394039173471857,1000 Int$ per t,1.1418137553256238,1000 Int$ per ha
1705,2016,"Peas, dry",t,24903.78,1000 Int$,8452,ha,7024,0.33938622972095,1000 Int$ per t,1.2033029612756265,1000 Int$ per ha
1705,2017,"Peas, dry",t,25027.71,1000 Int$,8494,ha,7058,0.3393838269661907,1000 Int$ per t,1.203457069991499,1000 Int$ per ha
1705,2018,"Peas, dry",t,24013.61,1000 Int$,8150,ha,6885,0.33939087042722854,1000 Int$ per t,1.1837327523602033,1000 Int$ per ha
1705,2019,"Peas, dry",t,24648.37,1000 Int$,8366,ha,6989,0.3394139247341711,1000 Int$ per t,1.1970238946916583,1000 Int$ per ha
1705,2020,"Peas, dry",t,24563.23,1000 Int$,8337,ha,6977,0.3394097600356305,1000 Int$ per t,1.1949261860398452,1000 Int$ per ha
1705,2021,"Peas, dry",t,24408.4,1000 Int$,8284,ha,6950,0.33939135707379425,1000 Int$ per t,1.1919424460431656,1000 Int$ per ha
1705,2022,"Peas, dry",t,24540,1000 Int$,8329,ha,6972,0.3394050529747351,1000 Int$ per t,1.194635685599541,1000 Int$ per ha
1705,2023,"Peas, dry",t,24503.88,1000 Int$,8317,ha,6966,0.33941563540141395,1000 Int$ per t,1.1939420040195234,1000 Int$ per ha
1929.9,2000,"Other fibre crops, raw, n.e.c.",t,3056.08,1000 Int$,1278,ha,6000,0.4181827700845528,1000 Int$ per t,0.213,1000 Int$ per ha
1929.9,2001,"Other fibre crops, raw, n.e.c.",t,3073.83,1000 Int$,1285,ha,6035,0.4180452399774874,1000 Int$ per t,0.21292460646230324,1000 Int$ per ha
1929.9,2002,"Other fibre crops, raw, n.e.c.",t,3100,1000 Int$,1296,ha,6200,0.4180645161290323,1000 Int$ per t,0.20903225806451614,1000 Int$ per ha
1929.9,2003,"Other fibre crops, raw, n.e.c.",t,3125.73,1000 Int$,1307,ha,6089,0.41814232195359163,1000 Int$ per t,0.21464936771226803,1000 Int$ per ha
1929.9,2004,"Other fibre crops, raw, n.e.c.",t,3144.4,1000 Int$,1315,ha,6030,0.418203790866302,1000 Int$ per t,0.21807628524046435,1000 Int$ per ha
1929.9,2005,"Other fibre crops, raw, n.e.c.",t,3159.27,1000 Int$,1321,ha,6193,0.4181345690618402,1000 Int$ per t,0.21330534474406587,1000 Int$ per ha
1929.9,2006,"Other fibre crops, raw, n.e.c.",t,3173.04,1000 Int$,1327,ha,6200,0.41821092706048457,1000 Int$ per t,0.21403225806451612,1000 Int$ per ha
1929.9,2007,"Other fibre crops, raw, n.e.c.",t,3183.3,1000 Int$,1331,ha,6200,0.4181195614613765,1000 Int$ per t,0.21467741935483872,1000 Int$ per ha
1929.9,2008,"Other fibre crops, raw, n.e.c.",t,3194.98,1000 Int$,1336,ha,6203,0.4181559821970717,1000 Int$ per t,0.21537965500564243,1000 Int$ per ha
1929.9,2009,"Other fibre crops, raw, n.e.c.",t,3537.63,1000 Int$,1479,ha,6846,0.41807650884914477,1000 Int$ per t,0.21603856266432953,1000 Int$ per ha
1929.9,2010,"Other fibre crops, raw, n.e.c.",t,3534.4,1000 Int$,1478,ha,6818,0.4181756450882752,1000 Int$ per t,0.2167791141097096,1000 Int$ per ha
1929.9,2011,"Other fibre crops, raw, n.e.c.",t,3611.16,1000 Int$,1510,ha,6944,0.4181481850707252,1000 Int$ per t,0.21745391705069125,1000 Int$ per ha
1929.9,2012,"Other fibre crops, raw, n.e.c.",t,3687.92,1000 Int$,1542,ha,7069,0.4181218681533222,1000 Int$ per t,0.21813552129014005,1000 Int$ per ha
1929.9,2013,"Other fibre crops, raw, n.e.c.",t,3764.68,1000 Int$,1574,ha,7193,0.41809662441429285,1000 Int$ per t,0.2188238565271792,1000 Int$ per ha
1929.9,2014,"Other fibre crops, raw, n.e.c.",t,3803.39,1000 Int$,1590,ha,7241,0.4180481097126511,1000 Int$ per t,0.21958293053445657,1000 Int$ per ha
1929.9,2015,"Other fibre crops, raw, n.e.c.",t,3913.64,1000 Int$,1636,ha,7359,0.41802516327510963,1000 Int$ per t,0.22231281424106536,1000 Int$ per ha
1929.9,2016,"Other fibre crops, raw, n.e.c.",t,4016.68,1000 Int$,1679,ha,7495,0.41800691118037786,1000 Int$ per t,0.22401601067378252,1000 Int$ per ha
1929.9,2017,"Other fibre crops, raw, n.e.c.",t,3911.24,1000 Int$,1635,ha,7660,0.4180259968705577,1000 Int$ per t,0.21344647519582247,1000 Int$ per ha
1929.9,2018,"Other fibre crops, raw, n.e.c.",t,3873.93,1000 Int$,1620,ha,7430,0.4181799877643633,1000 Int$ per t,0.2180349932705249,1000 Int$ per ha
1929.9,2019,"Other fibre crops, raw, n.e.c.",t,3837.88,1000 Int$,1605,ha,7249,0.4181996310463068,1000 Int$ per t,0.22140984963443233,1000 Int$ per ha
1929.9,2020,"Other fibre crops, raw, n.e.c.",t,4101.22,1000 Int$,1715,ha,7737,0.4181682523736839,1000 Int$ per t,0.22166214294946363,1000 Int$ per ha
1929.9,2021,"Other fibre crops, raw, n.e.c.",t,3937.68,1000 Int$,1646,ha,7888,0.4180126368826314,1000 Int$ per t,0.2086713995943205,1000 Int$ per ha
1929.9,2022,"Other fibre crops, raw, n.e.c.",t,3958.93,1000 Int$,1655,ha,7625,0.4180422487894456,1000 Int$ per t,0.21704918032786885,1000 Int$ per ha
1929.9,2023,"Other fibre crops, raw, n.e.c.",t,3999.28,1000 Int$,1672,ha,7750,0.4180752535456382,1000 Int$ per t,0.21574193548387097,1000 Int$ per ha
2211,2000,Raw milk of cattle,t,12235392,1000 Int$,5091777,NA,NA,0.4161515217493645,1000 Int$ per t,NA,1000 Int$ per NA
2211,2001,Raw milk of cattle,t,13119412,1000 Int$,5459663,NA,NA,0.41615150130204004,1000 Int$ per t,NA,1000 Int$ per NA
2211,2002,Raw milk of cattle,t,13865939,1000 Int$,5770332,ha,1230483.6648651,0.4161515494911668,1000 Int$ per t,4.689482814574878,1000 Int$ per ha
2211,2003,Raw milk of cattle,t,14349000,1000 Int$,5971358,NA,NA,0.41615150881594537,1000 Int$ per t,NA,1000 Int$ per NA
2211,2004,Raw milk of cattle,t,15030000,1000 Int$,6254758,NA,NA,0.4161515635395875,1000 Int$ per t,NA,1000 Int$ per NA
2211,2005,Raw milk of cattle,t,14637894,1000 Int$,6091582,NA,NA,0.41615153108773706,1000 Int$ per t,NA,1000 Int$ per NA
2211,2006,Raw milk of cattle,t,15172464,1000 Int$,6314044,NA,NA,0.4161515229167787,1000 Int$ per t,NA,1000 Int$ per NA
2211,2007,Raw milk of cattle,t,15618288,1000 Int$,6499575,ha,1893325.9688348998,0.41615156539564385,1000 Int$ per t,3.432887472620289,1000 Int$ per ha
2211,2008,Raw milk of cattle,t,15216840,1000 Int$,6332511,NA,NA,0.416151513717697,1000 Int$ per t,NA,1000 Int$ per NA
2211,2009,Raw milk of cattle,t,16483000,1000 Int$,6859426,NA,NA,0.4161515500819026,1000 Int$ per t,NA,1000 Int$ per NA
2211,2010,Raw milk of cattle,t,17010456,1000 Int$,7078927,NA,NA,0.4161515129282836,1000 Int$ per t,NA,1000 Int$ per NA
2211,2011,Raw milk of cattle,t,17339000,1000 Int$,7215652,NA,NA,0.4161515658342465,1000 Int$ per t,NA,1000 Int$ per NA
2211,2012,Raw milk of cattle,t,19129000,1000 Int$,7960563,ha,2343299.7643465,0.41615155000261383,1000 Int$ per t,3.3971594761885036,1000 Int$ per ha
2211,2013,Raw milk of cattle,t,19469000,1000 Int$,8102054,NA,NA,0.4161515229338949,1000 Int$ per t,NA,1000 Int$ per NA
2211,2014,Raw milk of cattle,t,21319715,1000 Int$,8872232,NA,NA,0.4161515292301046,1000 Int$ per t,NA,1000 Int$ per NA
2211,2015,Raw milk of cattle,t,21938825,1000 Int$,9129876,NA,NA,0.4161515486813902,1000 Int$ per t,NA,1000 Int$ per NA
2211,2016,Raw milk of cattle,t,21175530,1000 Int$,8812229,NA,NA,0.41615152017446555,1000 Int$ per t,NA,1000 Int$ per NA
2211,2017,Raw milk of cattle,t,21461603,1000 Int$,8931279,ha,2351562.5632697,0.4161515335084709,1000 Int$ per t,3.798018874557017,1000 Int$ per ha
2211,2018,Raw milk of cattle,t,21947466,1000 Int$,9133472,NA,NA,0.4161515502518605,1000 Int$ per t,NA,1000 Int$ per NA
2211,2019,Raw milk of cattle,t,21786167,1000 Int$,9066347,ha,2221459.450497,0.41615154239844027,1000 Int$ per t,4.0812570303597555,1000 Int$ per ha
2211,2020,Raw milk of cattle,t,21871305,1000 Int$,9101777,NA,NA,0.41615152822385315,1000 Int$ per t,NA,1000 Int$ per NA
2211,2021,Raw milk of cattle,t,21886376,1000 Int$,9108049,NA,NA,0.41615153646268344,1000 Int$ per t,NA,1000 Int$ per NA
2211,2022,Raw milk of cattle,t,21051000,1000 Int$,8760406,NA,NA,0.41615153674409766,1000 Int$ per t,NA,1000 Int$ per NA
2211,2023,Raw milk of cattle,t,21245000,1000 Int$,8841139,NA,NA,0.4161515180042363,1000 Int$ per t,NA,1000 Int$ per NA
2910,2000,Natural honey,t,9609,1000 Int$,34603,NA,NA,3.6011031324799667,1000 Int$ per t,NA,1000 Int$ per NA
2910,2001,Natural honey,t,9144,1000 Int$,32929,NA,NA,3.601159230096238,1000 Int$ per t,NA,1000 Int$ per NA
2910,2002,Natural honey,t,4682,1000 Int$,16861,NA,NA,3.601238786843229,1000 Int$ per t,NA,1000 Int$ per NA
2910,2003,Natural honey,t,12252,1000 Int$,44121,NA,NA,3.601126346718903,1000 Int$ per t,NA,1000 Int$ per NA
2910,2004,Natural honey,t,8888,1000 Int$,32007,NA,NA,3.601147614761476,1000 Int$ per t,NA,1000 Int$ per NA
2910,2005,Natural honey,t,9689,1000 Int$,34892,NA,NA,3.6011972339766745,1000 Int$ per t,NA,1000 Int$ per NA
2910,2006,Natural honey,t,10423,1000 Int$,37535,NA,NA,3.6011704883430875,1000 Int$ per t,NA,1000 Int$ per NA
2910,2007,Natural honey,t,9666,1000 Int$,34809,NA,NA,3.601179391682185,1000 Int$ per t,NA,1000 Int$ per NA
2910,2008,Natural honey,t,12375,1000 Int$,44564,NA,NA,3.601131313131313,1000 Int$ per t,NA,1000 Int$ per NA
2910,2009,Natural honey,t,12565,1000 Int$,45248,NA,NA,3.6011142061281336,1000 Int$ per t,NA,1000 Int$ per NA
2910,2010,Natural honey,t,12553,1000 Int$,45205,NA,NA,3.6011312036963274,1000 Int$ per t,NA,1000 Int$ per NA
2910,2011,Natural honey,t,9450,1000 Int$,34031,NA,NA,3.601164021164021,1000 Int$ per t,NA,1000 Int$ per NA
2910,2012,Natural honey,t,10385,1000 Int$,37398,NA,NA,3.601155512758787,1000 Int$ per t,NA,1000 Int$ per NA
2910,2013,Natural honey,t,17823,1000 Int$,64183,NA,NA,3.6011333669976997,1000 Int$ per t,NA,1000 Int$ per NA
2910,2014,Natural honey,t,17608,1000 Int$,63409,NA,NA,3.6011472058155385,1000 Int$ per t,NA,1000 Int$ per NA
2910,2015,Natural honey,t,19710,1000 Int$,70979,NA,NA,3.6011669203450025,1000 Int$ per t,NA,1000 Int$ per NA
2910,2016,Natural honey,t,19885,1000 Int$,71609,NA,NA,3.601156650741765,1000 Int$ per t,NA,1000 Int$ per NA
2910,2017,Natural honey,t,14855,1000 Int$,53495,NA,NA,3.601144395826321,1000 Int$ per t,NA,1000 Int$ per NA
2910,2018,Natural honey,t,20000,1000 Int$,72023,NA,NA,3.60115,1000 Int$ per t,NA,1000 Int$ per NA
2910,2019,Natural honey,t,23000,1000 Int$,82826,NA,NA,3.6011304347826085,1000 Int$ per t,NA,1000 Int$ per NA
2910,2020,Natural honey,t,27000,1000 Int$,97231,NA,NA,3.601148148148148,1000 Int$ per t,NA,1000 Int$ per NA
2910,2021,Natural honey,t,20500,1000 Int$,73823,NA,NA,3.601121951219512,1000 Int$ per t,NA,1000 Int$ per NA
2910,2022,Natural honey,t,22000,1000 Int$,79225,NA,NA,3.6011363636363636,1000 Int$ per t,NA,1000 Int$ per NA
2910,2023,Natural honey,t,12000,1000 Int$,43214,NA,NA,3.601166666666667,1000 Int$ per t,NA,1000 Int$ per NA
2941,2000,"Shorn wool, greasy, including fleece-washed shorn wool",t,257200,1000 Int$,990466,NA,NA,3.8509564541213064,1000 Int$ per t,NA,1000 Int$ per NA
2941,2001,"Shorn wool, greasy, including fleece-washed shorn wool",t,236661,1000 Int$,911371,NA,NA,3.850955586260516,1000 Int$ per t,NA,1000 Int$ per NA
2941,2002,"Shorn wool, greasy, including fleece-washed shorn wool",t,228300,1000 Int$,879173,NA,NA,3.8509548839246603,1000 Int$ per t,NA,1000 Int$ per NA
2941,2003,"Shorn wool, greasy, including fleece-washed shorn wool",t,229600,1000 Int$,884180,NA,NA,3.85095818815331,1000 Int$ per t,NA,1000 Int$ per NA
2941,2004,"Shorn wool, greasy, including fleece-washed shorn wool",t,217700,1000 Int$,838353,NA,NA,3.8509554432705557,1000 Int$ per t,NA,1000 Int$ per NA
2941,2005,"Shorn wool, greasy, including fleece-washed shorn wool",t,215500,1000 Int$,829881,NA,NA,3.850955916473318,1000 Int$ per t,NA,1000 Int$ per NA
2941,2006,"Shorn wool, greasy, including fleece-washed shorn wool",t,224700,1000 Int$,865310,NA,NA,3.850956831330663,1000 Int$ per t,NA,1000 Int$ per NA
2941,2007,"Shorn wool, greasy, including fleece-washed shorn wool",t,217900,1000 Int$,839123,NA,NA,3.8509545663148232,1000 Int$ per t,NA,1000 Int$ per NA
2941,2008,"Shorn wool, greasy, including fleece-washed shorn wool",t,157500,1000 Int$,606526,NA,NA,3.8509587301587302,1000 Int$ per t,NA,1000 Int$ per NA
2941,2009,"Shorn wool, greasy, including fleece-washed shorn wool",t,185800,1000 Int$,715508,NA,NA,3.850958019375673,1000 Int$ per t,NA,1000 Int$ per NA
2941,2010,"Shorn wool, greasy, including fleece-washed shorn wool",t,176300,1000 Int$,678924,NA,NA,3.8509585933068635,1000 Int$ per t,NA,1000 Int$ per NA
2941,2011,"Shorn wool, greasy, including fleece-washed shorn wool",t,163700,1000 Int$,630401,NA,NA,3.8509529627367134,1000 Int$ per t,NA,1000 Int$ per NA
2941,2012,"Shorn wool, greasy, including fleece-washed shorn wool",t,165000,1000 Int$,635408,NA,NA,3.8509575757575756,1000 Int$ per t,NA,1000 Int$ per NA
2941,2013,"Shorn wool, greasy, including fleece-washed shorn wool",t,159548,1000 Int$,614412,NA,NA,3.8509539448943264,1000 Int$ per t,NA,1000 Int$ per NA
2941,2014,"Shorn wool, greasy, including fleece-washed shorn wool",t,152479.74,1000 Int$,587193,NA,NA,3.850957510814224,1000 Int$ per t,NA,1000 Int$ per NA
2941,2015,"Shorn wool, greasy, including fleece-washed shorn wool",t,147731.31,1000 Int$,568907,NA,NA,3.8509575255238717,1000 Int$ per t,NA,1000 Int$ per NA
2941,2016,"Shorn wool, greasy, including fleece-washed shorn wool",t,153253.02,1000 Int$,590171,NA,NA,3.8509583693685125,1000 Int$ per t,NA,1000 Int$ per NA
2941,2017,"Shorn wool, greasy, including fleece-washed shorn wool",t,150679.86,1000 Int$,580262,NA,NA,3.8509592456483572,1000 Int$ per t,NA,1000 Int$ per NA
2941,2018,"Shorn wool, greasy, including fleece-washed shorn wool",t,148467.11,1000 Int$,571740,NA,NA,3.8509539250814546,1000 Int$ per t,NA,1000 Int$ per NA
2941,2019,"Shorn wool, greasy, including fleece-washed shorn wool",t,147223.69,1000 Int$,566952,NA,NA,3.8509563236731803,1000 Int$ per t,NA,1000 Int$ per NA
2941,2020,"Shorn wool, greasy, including fleece-washed shorn wool",t,143547.1,1000 Int$,552794,NA,NA,3.8509590232056237,1000 Int$ per t,NA,1000 Int$ per NA
2941,2021,"Shorn wool, greasy, including fleece-washed shorn wool",t,137543.35,1000 Int$,529673,NA,NA,3.850953172218068,1000 Int$ per t,NA,1000 Int$ per NA
2941,2022,"Shorn wool, greasy, including fleece-washed shorn wool",t,131053.66,1000 Int$,504682,NA,NA,3.8509569286351866,1000 Int$ per t,NA,1000 Int$ per NA
2941,2023,"Shorn wool, greasy, including fleece-washed shorn wool",t,124043.48,1000 Int$,477686,NA,NA,3.8509561324787085,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2000,Beeswax,t,220,1000 Int$,1201,NA,NA,5.459090909090909,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2001,Beeswax,t,220,1000 Int$,1201,NA,NA,5.459090909090909,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2002,Beeswax,t,230,1000 Int$,1256,NA,NA,5.460869565217391,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2003,Beeswax,t,230,1000 Int$,1256,NA,NA,5.460869565217391,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2004,Beeswax,t,240,1000 Int$,1310,NA,NA,5.458333333333333,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2005,Beeswax,t,240,1000 Int$,1310,NA,NA,5.458333333333333,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2006,Beeswax,t,300,1000 Int$,1638,NA,NA,5.46,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2007,Beeswax,t,240,1000 Int$,1310,NA,NA,5.458333333333333,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2008,Beeswax,t,252.59,1000 Int$,1379,NA,NA,5.45944019953284,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2009,Beeswax,t,263.46,1000 Int$,1438,NA,NA,5.458134062096714,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2010,Beeswax,t,261.33,1000 Int$,1427,NA,NA,5.460528833275935,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2011,Beeswax,t,268.2,1000 Int$,1464,NA,NA,5.458612975391499,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2012,Beeswax,t,267.73,1000 Int$,1462,NA,NA,5.4607253576364245,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2013,Beeswax,t,272.96,1000 Int$,1490,NA,NA,5.4586752637749125,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2014,Beeswax,t,274.61,1000 Int$,1499,NA,NA,5.458650449728706,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2015,Beeswax,t,278.23,1000 Int$,1519,NA,NA,5.459511914603026,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2016,Beeswax,t,280.81,1000 Int$,1533,NA,NA,5.459207293187564,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2017,Beeswax,t,283.57,1000 Int$,1548,NA,NA,5.458969566597313,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2018,Beeswax,t,285.24,1000 Int$,1557,NA,NA,5.458561211611275,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2019,Beeswax,t,288.14,1000 Int$,1573,NA,NA,5.459151801207747,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2020,Beeswax,t,291.69,1000 Int$,1593,NA,NA,5.461277383523604,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2021,Beeswax,t,292.41,1000 Int$,1597,NA,NA,5.461509524298074,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2022,Beeswax,t,294.74,1000 Int$,1609,NA,NA,5.459048653050146,1000 Int$ per t,NA,1000 Int$ per NA
2960.01,2023,Beeswax,t,297.11,1000 Int$,1622,NA,NA,5.459257514052035,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2000,"Meat of cattle with the bone, fresh or chilled",t,587457,1000 Int$,2528193,NA,NA,4.303622222562673,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2001,"Meat of cattle with the bone, fresh or chilled",t,590911,1000 Int$,2543058,NA,NA,4.303622711372778,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2002,"Meat of cattle with the bone, fresh or chilled",t,574304,1000 Int$,2471587,ha,3978122.500078,4.303621426979439,1000 Int$ per t,0.6212948444779011,1000 Int$ per ha
21111.01,2003,"Meat of cattle with the bone, fresh or chilled",t,632120,1000 Int$,2720406,NA,NA,4.303622729861419,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2004,"Meat of cattle with the bone, fresh or chilled",t,710348,1000 Int$,3057069,NA,NA,4.303621605185064,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2005,"Meat of cattle with the bone, fresh or chilled",t,663435,1000 Int$,2855174,NA,NA,4.30362281157913,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2006,"Meat of cattle with the bone, fresh or chilled",t,639975,1000 Int$,2754211,NA,NA,4.303622797765538,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2007,"Meat of cattle with the bone, fresh or chilled",t,631690,1000 Int$,2718555,ha,2895631.9183132,4.303622029793095,1000 Int$ per t,0.9388468827155514,1000 Int$ per ha
21111.01,2008,"Meat of cattle with the bone, fresh or chilled",t,631020,1000 Int$,2715672,NA,NA,4.303622706094894,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2009,"Meat of cattle with the bone, fresh or chilled",t,637664,1000 Int$,2744265,NA,NA,4.303622283836002,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2010,"Meat of cattle with the bone, fresh or chilled",t,638013,1000 Int$,2745767,NA,NA,4.303622339983668,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2011,"Meat of cattle with the bone, fresh or chilled",t,618211,1000 Int$,2660547,NA,NA,4.303622873096726,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2012,"Meat of cattle with the bone, fresh or chilled",t,607044,1000 Int$,2612488,ha,2774295.7285121,4.3036221427112364,1000 Int$ per t,0.9416761065342951,1000 Int$ per ha
21111.01,2013,"Meat of cattle with the bone, fresh or chilled",t,627174,1000 Int$,2699120,NA,NA,4.303622280260343,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2014,"Meat of cattle with the bone, fresh or chilled",t,625675,1000 Int$,2692669,NA,NA,4.30362248771327,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2015,"Meat of cattle with the bone, fresh or chilled",t,675844,1000 Int$,2908577,NA,NA,4.303621841726789,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2016,"Meat of cattle with the bone, fresh or chilled",t,673070,1000 Int$,2896639,NA,NA,4.303622208685575,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2017,"Meat of cattle with the bone, fresh or chilled",t,641745,1000 Int$,2761828,ha,2568367.246876,4.303622155217415,1000 Int$ per t,1.0753244121763792,1000 Int$ per ha
21111.01,2018,"Meat of cattle with the bone, fresh or chilled",t,672351.69,1000 Int$,2893548,NA,NA,4.303622706741468,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2019,"Meat of cattle with the bone, fresh or chilled",t,712783.54,1000 Int$,3067551,ha,2718916.642928,4.303622106649657,1000 Int$ per t,1.1282254672936776,1000 Int$ per ha
21111.01,2020,"Meat of cattle with the bone, fresh or chilled",t,726536.58,1000 Int$,3126739,NA,NA,4.303622262212868,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2021,"Meat of cattle with the bone, fresh or chilled",t,754463,1000 Int$,3246924,NA,NA,4.303622576587586,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2022,"Meat of cattle with the bone, fresh or chilled",t,728211,1000 Int$,3133945,NA,NA,4.303622164455082,1000 Int$ per t,NA,1000 Int$ per NA
21111.01,2023,"Meat of cattle with the bone, fresh or chilled",t,748444,1000 Int$,3221020,NA,NA,4.303621914264795,1000 Int$ per t,NA,1000 Int$ per NA
21113.01,2000,"Meat of pig with the bone, fresh or chilled",t,46092,1000 Int$,91439,NA,NA,1.9838366744771327,1000 Int$ per t,NA,1000 Int$ per NA
21113.01,2001,"Meat of pig with the bone, fresh or chilled",t,46299,1000 Int$,91850,NA,NA,1.9838441435020195,1000 Int$ per t,NA,1000 Int$ per NA
21113.01,2002,"Meat of pig with the bone, fresh or chilled",t,44683,1000 Int$,88644,NA,NA,1.9838417295168185,1000 Int$ per t,NA,1000 Int$ per NA
21113.01,2003,"Meat of pig with the bone, fresh or chilled",t,46320,1000 Int$,91891,NA,NA,1.9838298791018998,1000 Int$ per t,NA,1000 Int$ per NA
